[2024-10-12T11:15:36.640+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:15:36.853+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 212.32ms, recent old gen allocation rate: 9877358.57B/s, recent marking phase length: 0.00ms
[2024-10-12T11:16:37.068+0800] GC(657) Basic information (value update), threshold: 105623741B (78.70), target occupancy: 134217728B, current occupancy: 95871672B, recent allocation size: 6192B, recent allocation duration: 82.03ms, recent old gen allocation rate: 75484.83B/s, recent marking phase length: 213.68ms
[2024-10-12T11:16:37.068+0800] GC(657) Adaptive IHOP information (value update), threshold: 105623741B (92.58), internal target occupancy: 114085068B, occupancy: 95871672B, additional buffer size: 6291456B, predicted old gen allocation rate: 8158452.52B/s, predicted marking phase length: 265.97ms, prediction active: true
[2024-10-12T11:16:37.244+0800] GC(659) Basic information (value update), threshold: 111987781B (83.44), target occupancy: 134217728B, current occupancy: 100065976B, recent allocation size: 2103344B, recent allocation duration: 172.70ms, recent old gen allocation rate: 12179352.45B/s, recent marking phase length: 213.68ms
[2024-10-12T11:16:37.244+0800] GC(659) Adaptive IHOP information (value update), threshold: 111987781B (98.16), internal target occupancy: 114085068B, occupancy: 100065976B, additional buffer size: 0B, predicted old gen allocation rate: 7885545.19B/s, predicted marking phase length: 265.97ms, prediction active: true
[2024-10-12T11:16:37.352+0800] GC(660) Basic information (value update), threshold: 111976685B (83.43), target occupancy: 134217728B, current occupancy: 113661152B, recent allocation size: 4847320B, recent allocation duration: 172.70ms, recent old gen allocation rate: 28068265.92B/s, recent marking phase length: 275.55ms
[2024-10-12T11:16:37.353+0800] GC(660) Adaptive IHOP information (value update), threshold: 111976685B (98.15), internal target occupancy: 114085068B, occupancy: 113661152B, additional buffer size: 0B, predicted old gen allocation rate: 7885545.19B/s, predicted marking phase length: 267.37ms, prediction active: true
[2024-10-12T11:16:37.416+0800] GC(661) Basic information (value update), threshold: 105755540B (78.79), target occupancy: 134217728B, current occupancy: 115305248B, recent allocation size: 6192B, recent allocation duration: 170.30ms, recent old gen allocation rate: 36359.80B/s, recent marking phase length: 275.55ms
[2024-10-12T11:16:37.416+0800] GC(661) Adaptive IHOP information (value update), threshold: 105755540B (92.70), internal target occupancy: 114085068B, occupancy: 115305248B, additional buffer size: 6291456B, predicted old gen allocation rate: 7622576.05B/s, predicted marking phase length: 267.37ms, prediction active: true
[2024-10-12T11:16:37.510+0800] GC(663) Basic information (value update), threshold: 112114393B (83.53), target occupancy: 134217728B, current occupancy: 117165272B, recent allocation size: 6192B, recent allocation duration: 90.65ms, recent old gen allocation rate: 68304.44B/s, recent marking phase length: 275.55ms
[2024-10-12T11:16:37.510+0800] GC(663) Adaptive IHOP information (value update), threshold: 112114393B (98.27), internal target occupancy: 114085068B, occupancy: 117165272B, additional buffer size: 0B, predicted old gen allocation rate: 7370502.46B/s, predicted marking phase length: 267.37ms, prediction active: true
[2024-10-12T11:16:37.576+0800] GC(664) Basic information (value update), threshold: 112138441B (83.55), target occupancy: 134217728B, current occupancy: 118797976B, recent allocation size: 2272592B, recent allocation duration: 90.65ms, recent old gen allocation rate: 25069139.76B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:37.576+0800] GC(664) Adaptive IHOP information (value update), threshold: 112138441B (98.29), internal target occupancy: 114085068B, occupancy: 118797976B, additional buffer size: 0B, predicted old gen allocation rate: 7370502.46B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:37.620+0800] GC(665) Basic information (value update), threshold: 105015851B (78.24), target occupancy: 134217728B, current occupancy: 120502424B, recent allocation size: 4194304B, recent allocation duration: 108.65ms, recent old gen allocation rate: 38603472.51B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:37.620+0800] GC(665) Adaptive IHOP information (value update), threshold: 105015851B (92.05), internal target occupancy: 114085068B, occupancy: 120502424B, additional buffer size: 6291456B, predicted old gen allocation rate: 10517418.22B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:37.866+0800] GC(668) Basic information (value update), threshold: 105110505B (78.31), target occupancy: 134217728B, current occupancy: 83330456B, recent allocation size: 0B, recent allocation duration: 354.68ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:37.866+0800] GC(668) Adaptive IHOP information (value update), threshold: 105110505B (92.13), internal target occupancy: 114085068B, occupancy: 83330456B, additional buffer size: 6291456B, predicted old gen allocation rate: 10159032.06B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:37.970+0800] GC(669) Basic information (value update), threshold: 105201057B (78.38), target occupancy: 134217728B, current occupancy: 87990680B, recent allocation size: 6192B, recent allocation duration: 102.74ms, recent old gen allocation rate: 60266.56B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:37.970+0800] GC(669) Adaptive IHOP information (value update), threshold: 105201057B (92.21), internal target occupancy: 114085068B, occupancy: 87990680B, additional buffer size: 6291456B, predicted old gen allocation rate: 9816176.55B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:38.074+0800] GC(670) Basic information (value update), threshold: 105288307B (78.45), target occupancy: 134217728B, current occupancy: 91719064B, recent allocation size: 6192B, recent allocation duration: 102.71ms, recent old gen allocation rate: 60284.09B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:38.074+0800] GC(670) Adaptive IHOP information (value update), threshold: 105288307B (92.29), internal target occupancy: 114085068B, occupancy: 91719064B, additional buffer size: 6291456B, predicted old gen allocation rate: 9485821.16B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:38.178+0800] GC(671) Basic information (value update), threshold: 105372596B (78.51), target occupancy: 134217728B, current occupancy: 95913368B, recent allocation size: 4128B, recent allocation duration: 102.40ms, recent old gen allocation rate: 40311.62B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:38.178+0800] GC(671) Adaptive IHOP information (value update), threshold: 105372596B (92.36), internal target occupancy: 114085068B, occupancy: 95913368B, additional buffer size: 6291456B, predicted old gen allocation rate: 9166676.54B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:38.333+0800] GC(673) Basic information (value update), threshold: 111745416B (83.26), target occupancy: 134217728B, current occupancy: 100107672B, recent allocation size: 4128B, recent allocation duration: 151.61ms, recent old gen allocation rate: 27227.96B/s, recent marking phase length: 152.35ms
[2024-10-12T11:16:38.333+0800] GC(673) Adaptive IHOP information (value update), threshold: 111745416B (97.95), internal target occupancy: 114085068B, occupancy: 100107672B, additional buffer size: 0B, predicted old gen allocation rate: 8858609.24B/s, predicted marking phase length: 264.11ms, prediction active: true
[2024-10-12T11:16:38.441+0800] GC(674) Basic information (value update), threshold: 111743483B (83.26), target occupancy: 134217728B, current occupancy: 118049648B, recent allocation size: 6755856B, recent allocation duration: 151.61ms, recent old gen allocation rate: 44561089.93B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:38.441+0800] GC(674) Adaptive IHOP information (value update), threshold: 111743483B (97.95), internal target occupancy: 114085068B, occupancy: 118049648B, additional buffer size: 0B, predicted old gen allocation rate: 8858609.24B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:38.687+0800] GC(676) Basic information (value update), threshold: 105530796B (78.63), target occupancy: 134217728B, current occupancy: 82371416B, recent allocation size: 0B, recent allocation duration: 352.32ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:38.687+0800] GC(676) Adaptive IHOP information (value update), threshold: 105530796B (92.50), internal target occupancy: 114085068B, occupancy: 82371416B, additional buffer size: 6291456B, predicted old gen allocation rate: 8560613.72B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:38.791+0800] GC(677) Basic information (value update), threshold: 105606032B (78.68), target occupancy: 134217728B, current occupancy: 86565720B, recent allocation size: 6192B, recent allocation duration: 102.85ms, recent old gen allocation rate: 60205.60B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:38.791+0800] GC(677) Adaptive IHOP information (value update), threshold: 105606032B (92.57), internal target occupancy: 114085068B, occupancy: 86565720B, additional buffer size: 6291456B, predicted old gen allocation rate: 8275982.77B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:38.895+0800] GC(678) Basic information (value update), threshold: 105678761B (78.74), target occupancy: 134217728B, current occupancy: 90527064B, recent allocation size: 4128B, recent allocation duration: 102.32ms, recent old gen allocation rate: 40344.08B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:38.895+0800] GC(678) Adaptive IHOP information (value update), threshold: 105678761B (92.63), internal target occupancy: 114085068B, occupancy: 90527064B, additional buffer size: 6291456B, predicted old gen allocation rate: 8000838.74B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:38.999+0800] GC(679) Basic information (value update), threshold: 105748857B (78.79), target occupancy: 134217728B, current occupancy: 94954328B, recent allocation size: 4128B, recent allocation duration: 103.11ms, recent old gen allocation rate: 40034.44B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:38.999+0800] GC(679) Adaptive IHOP information (value update), threshold: 105748857B (92.69), internal target occupancy: 114085068B, occupancy: 94954328B, additional buffer size: 6291456B, predicted old gen allocation rate: 7735653.16B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:39.104+0800] GC(680) Basic information (value update), threshold: 105816415B (78.84), target occupancy: 134217728B, current occupancy: 99381592B, recent allocation size: 4128B, recent allocation duration: 102.63ms, recent old gen allocation rate: 40223.12B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:39.104+0800] GC(680) Adaptive IHOP information (value update), threshold: 105816415B (92.75), internal target occupancy: 114085068B, occupancy: 99381592B, additional buffer size: 6291456B, predicted old gen allocation rate: 7480071.33B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:39.259+0800] GC(682) Basic information (value update), threshold: 112172982B (83.58), target occupancy: 134217728B, current occupancy: 103808856B, recent allocation size: 6192B, recent allocation duration: 151.98ms, recent old gen allocation rate: 40742.11B/s, recent marking phase length: 254.11ms
[2024-10-12T11:16:39.259+0800] GC(682) Adaptive IHOP information (value update), threshold: 112172982B (98.32), internal target occupancy: 114085068B, occupancy: 103808856B, additional buffer size: 0B, predicted old gen allocation rate: 7233744.17B/s, predicted marking phase length: 264.33ms, prediction active: true
[2024-10-12T11:16:39.366+0800] GC(683) Basic information (value update), threshold: 112171471B (83.57), target occupancy: 134217728B, current occupancy: 116391696B, recent allocation size: 6433872B, recent allocation duration: 151.98ms, recent old gen allocation rate: 42333575.49B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.366+0800] GC(683) Adaptive IHOP information (value update), threshold: 112171471B (98.32), internal target occupancy: 114085068B, occupancy: 116391696B, additional buffer size: 0B, predicted old gen allocation rate: 7233744.17B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:39.410+0800] GC(684) Basic information (value update), threshold: 105366028B (78.50), target occupancy: 134217728B, current occupancy: 118326896B, recent allocation size: 4194304B, recent allocation duration: 149.47ms, recent old gen allocation rate: 28061770.55B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.410+0800] GC(684) Adaptive IHOP information (value update), threshold: 105366028B (92.36), internal target occupancy: 114085068B, occupancy: 118326896B, additional buffer size: 6291456B, predicted old gen allocation rate: 9176707.02B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:39.662+0800] GC(687) Basic information (value update), threshold: 105383419B (78.52), target occupancy: 134217728B, current occupancy: 85169184B, recent allocation size: 2097152B, recent allocation duration: 401.24ms, recent old gen allocation rate: 5226648.47B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.662+0800] GC(687) Adaptive IHOP information (value update), threshold: 105383419B (92.37), internal target occupancy: 114085068B, occupancy: 85169184B, additional buffer size: 6291456B, predicted old gen allocation rate: 9110966.96B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:39.766+0800] GC(688) Basic information (value update), threshold: 105464825B (78.58), target occupancy: 134217728B, current occupancy: 89363488B, recent allocation size: 6192B, recent allocation duration: 102.34ms, recent old gen allocation rate: 60504.32B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.766+0800] GC(688) Adaptive IHOP information (value update), threshold: 105464825B (92.44), internal target occupancy: 114085068B, occupancy: 89363488B, additional buffer size: 6291456B, predicted old gen allocation rate: 8803237.39B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:39.869+0800] GC(689) Basic information (value update), threshold: 105543264B (78.64), target occupancy: 134217728B, current occupancy: 93093920B, recent allocation size: 6192B, recent allocation duration: 102.60ms, recent old gen allocation rate: 60348.57B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.870+0800] GC(689) Adaptive IHOP information (value update), threshold: 105543264B (92.51), internal target occupancy: 114085068B, occupancy: 93093920B, additional buffer size: 6291456B, predicted old gen allocation rate: 8506722.90B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:39.974+0800] GC(690) Basic information (value update), threshold: 105619063B (78.69), target occupancy: 134217728B, current occupancy: 97053216B, recent allocation size: 4128B, recent allocation duration: 102.39ms, recent old gen allocation rate: 40317.46B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:39.974+0800] GC(690) Adaptive IHOP information (value update), threshold: 105619063B (92.58), internal target occupancy: 114085068B, occupancy: 97053216B, additional buffer size: 6291456B, predicted old gen allocation rate: 8220190.68B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:40.128+0800] GC(692) Basic information (value update), threshold: 111983551B (83.43), target occupancy: 134217728B, current occupancy: 98451488B, recent allocation size: 6192B, recent allocation duration: 151.87ms, recent old gen allocation rate: 40771.26B/s, recent marking phase length: 254.48ms
[2024-10-12T11:16:40.128+0800] GC(692) Adaptive IHOP information (value update), threshold: 111983551B (98.16), internal target occupancy: 114085068B, occupancy: 98451488B, additional buffer size: 0B, predicted old gen allocation rate: 7944115.88B/s, predicted marking phase length: 264.54ms, prediction active: true
[2024-10-12T11:16:40.237+0800] GC(693) Basic information (value update), threshold: 111982248B (83.43), target occupancy: 134217728B, current occupancy: 113130672B, recent allocation size: 4872096B, recent allocation duration: 151.87ms, recent old gen allocation rate: 32080347.84B/s, recent marking phase length: 254.22ms
[2024-10-12T11:16:40.237+0800] GC(693) Adaptive IHOP information (value update), threshold: 111982248B (98.16), internal target occupancy: 114085068B, occupancy: 113130672B, additional buffer size: 0B, predicted old gen allocation rate: 7944115.88B/s, predicted marking phase length: 264.70ms, prediction active: true
[2024-10-12T11:16:40.300+0800] GC(694) Basic information (value update), threshold: 105761257B (78.80), target occupancy: 134217728B, current occupancy: 114306656B, recent allocation size: 6192B, recent allocation duration: 169.88ms, recent old gen allocation rate: 36450.10B/s, recent marking phase length: 254.22ms
[2024-10-12T11:16:40.300+0800] GC(694) Adaptive IHOP information (value update), threshold: 105761257B (92.70), internal target occupancy: 114085068B, occupancy: 114306656B, additional buffer size: 6291456B, predicted old gen allocation rate: 7677910.49B/s, predicted marking phase length: 264.70ms, prediction active: true
[2024-10-12T11:16:40.393+0800] GC(696) Basic information (value update), threshold: 111686441B (83.21), target occupancy: 134217728B, current occupancy: 116170344B, recent allocation size: 2097152B, recent allocation duration: 90.95ms, recent old gen allocation rate: 23058937.97B/s, recent marking phase length: 254.22ms
[2024-10-12T11:16:40.393+0800] GC(696) Adaptive IHOP information (value update), threshold: 111686441B (97.90), internal target occupancy: 114085068B, occupancy: 116170344B, additional buffer size: 0B, predicted old gen allocation rate: 9061625.72B/s, predicted marking phase length: 264.70ms, prediction active: true
[2024-10-12T11:16:40.459+0800] GC(697) Basic information (value update), threshold: 111715311B (83.23), target occupancy: 134217728B, current occupancy: 118106360B, recent allocation size: 4194304B, recent allocation duration: 90.95ms, recent old gen allocation rate: 46117875.94B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:40.459+0800] GC(697) Adaptive IHOP information (value update), threshold: 111715311B (97.92), internal target occupancy: 114085068B, occupancy: 118106360B, additional buffer size: 0B, predicted old gen allocation rate: 9061625.72B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:40.688+0800] GC(699) Basic information (value update), threshold: 105504910B (78.61), target occupancy: 134217728B, current occupancy: 82826736B, recent allocation size: 0B, recent allocation duration: 384.37ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:40.688+0800] GC(699) Adaptive IHOP information (value update), threshold: 105504910B (92.48), internal target occupancy: 114085068B, occupancy: 82826736B, additional buffer size: 6291456B, predicted old gen allocation rate: 8751681.41B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:40.792+0800] GC(700) Basic information (value update), threshold: 105582372B (78.66), target occupancy: 134217728B, current occupancy: 86788080B, recent allocation size: 6192B, recent allocation duration: 102.46ms, recent old gen allocation rate: 60436.02B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:40.792+0800] GC(700) Adaptive IHOP information (value update), threshold: 105582372B (92.55), internal target occupancy: 114085068B, occupancy: 86788080B, additional buffer size: 6291456B, predicted old gen allocation rate: 8455480.48B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:40.895+0800] GC(701) Basic information (value update), threshold: 105657223B (78.72), target occupancy: 134217728B, current occupancy: 90749424B, recent allocation size: 4128B, recent allocation duration: 102.74ms, recent old gen allocation rate: 40180.27B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:40.896+0800] GC(701) Adaptive IHOP information (value update), threshold: 105657223B (92.61), internal target occupancy: 114085068B, occupancy: 90749424B, additional buffer size: 6291456B, predicted old gen allocation rate: 8169258.32B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:40.999+0800] GC(702) Basic information (value update), threshold: 105729128B (78.77), target occupancy: 134217728B, current occupancy: 94943728B, recent allocation size: 6192B, recent allocation duration: 102.35ms, recent old gen allocation rate: 60499.24B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:40.999+0800] GC(702) Adaptive IHOP information (value update), threshold: 105729128B (92.68), internal target occupancy: 114085068B, occupancy: 94943728B, additional buffer size: 6291456B, predicted old gen allocation rate: 7894306.26B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:41.103+0800] GC(703) Basic information (value update), threshold: 105798413B (78.83), target occupancy: 134217728B, current occupancy: 99138032B, recent allocation size: 6192B, recent allocation duration: 102.68ms, recent old gen allocation rate: 60304.19B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:41.103+0800] GC(703) Adaptive IHOP information (value update), threshold: 105798413B (92.74), internal target occupancy: 114085068B, occupancy: 99138032B, additional buffer size: 6291456B, predicted old gen allocation rate: 7629367.54B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:41.258+0800] GC(705) Basic information (value update), threshold: 112156842B (83.56), target occupancy: 134217728B, current occupancy: 102866416B, recent allocation size: 6192B, recent allocation duration: 151.48ms, recent old gen allocation rate: 40876.13B/s, recent marking phase length: 152.58ms
[2024-10-12T11:16:41.258+0800] GC(705) Adaptive IHOP information (value update), threshold: 112156842B (98.31), internal target occupancy: 114085068B, occupancy: 102866416B, additional buffer size: 0B, predicted old gen allocation rate: 7373273.05B/s, predicted marking phase length: 261.52ms, prediction active: true
[2024-10-12T11:16:41.366+0800] GC(706) Basic information (value update), threshold: 112154202B (83.56), target occupancy: 134217728B, current occupancy: 114253424B, recent allocation size: 6669168B, recent allocation duration: 151.48ms, recent old gen allocation rate: 44026121.67B/s, recent marking phase length: 254.23ms
[2024-10-12T11:16:41.366+0800] GC(706) Adaptive IHOP information (value update), threshold: 112154202B (98.31), internal target occupancy: 114085068B, occupancy: 114253424B, additional buffer size: 0B, predicted old gen allocation rate: 7373273.05B/s, predicted marking phase length: 261.87ms, prediction active: true
[2024-10-12T11:16:41.430+0800] GC(707) Basic information (value update), threshold: 105927550B (78.92), target occupancy: 134217728B, current occupancy: 115662008B, recent allocation size: 4128B, recent allocation duration: 169.67ms, recent old gen allocation rate: 24329.54B/s, recent marking phase length: 254.23ms
[2024-10-12T11:16:41.430+0800] GC(707) Adaptive IHOP information (value update), threshold: 105927550B (92.85), internal target occupancy: 114085068B, occupancy: 115662008B, additional buffer size: 6291456B, predicted old gen allocation rate: 7125810.87B/s, predicted marking phase length: 261.87ms, prediction active: true
[2024-10-12T11:16:41.523+0800] GC(709) Basic information (value update), threshold: 111835426B (83.32), target occupancy: 134217728B, current occupancy: 117759144B, recent allocation size: 2101280B, recent allocation duration: 90.52ms, recent old gen allocation rate: 23214673.73B/s, recent marking phase length: 254.23ms
[2024-10-12T11:16:41.523+0800] GC(709) Adaptive IHOP information (value update), threshold: 111835426B (98.03), internal target occupancy: 114085068B, occupancy: 117759144B, additional buffer size: 0B, predicted old gen allocation rate: 8590561.94B/s, predicted marking phase length: 261.87ms, prediction active: true
[2024-10-12T11:16:41.592+0800] GC(710) Basic information (value update), threshold: 111862935B (83.34), target occupancy: 134217728B, current occupancy: 119694176B, recent allocation size: 4194304B, recent allocation duration: 90.52ms, recent old gen allocation rate: 46338136.23B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:41.592+0800] GC(710) Adaptive IHOP information (value update), threshold: 111862935B (98.05), internal target occupancy: 114085068B, occupancy: 119694176B, additional buffer size: 0B, predicted old gen allocation rate: 8590561.94B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:41.820+0800] GC(712) Basic information (value update), threshold: 105581609B (78.66), target occupancy: 134217728B, current occupancy: 85154296B, recent allocation size: 2097152B, recent allocation duration: 386.62ms, recent old gen allocation rate: 5424372.38B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:41.820+0800] GC(712) Adaptive IHOP information (value update), threshold: 105581609B (92.55), internal target occupancy: 114085068B, occupancy: 85154296B, additional buffer size: 6291456B, predicted old gen allocation rate: 8551399.10B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:41.923+0800] GC(713) Basic information (value update), threshold: 105656919B (78.72), target occupancy: 134217728B, current occupancy: 89348600B, recent allocation size: 6192B, recent allocation duration: 102.34ms, recent old gen allocation rate: 60503.63B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:41.923+0800] GC(713) Adaptive IHOP information (value update), threshold: 105656919B (92.61), internal target occupancy: 114085068B, occupancy: 89348600B, additional buffer size: 6291456B, predicted old gen allocation rate: 8260260.33B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:42.027+0800] GC(714) Basic information (value update), threshold: 105729485B (78.77), target occupancy: 134217728B, current occupancy: 93076984B, recent allocation size: 6192B, recent allocation duration: 102.66ms, recent old gen allocation rate: 60315.89B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:42.027+0800] GC(714) Adaptive IHOP information (value update), threshold: 105729485B (92.68), internal target occupancy: 114085068B, occupancy: 93076984B, additional buffer size: 6291456B, predicted old gen allocation rate: 7979726.03B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:42.131+0800] GC(715) Basic information (value update), threshold: 105799403B (78.83), target occupancy: 134217728B, current occupancy: 96108024B, recent allocation size: 6192B, recent allocation duration: 102.37ms, recent old gen allocation rate: 60488.44B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:42.131+0800] GC(715) Adaptive IHOP information (value update), threshold: 105799403B (92.74), internal target occupancy: 114085068B, occupancy: 96108024B, additional buffer size: 6291456B, predicted old gen allocation rate: 7709428.85B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:42.286+0800] GC(717) Basic information (value update), threshold: 112158433B (83.56), target occupancy: 134217728B, current occupancy: 98436088B, recent allocation size: 6192B, recent allocation duration: 151.78ms, recent old gen allocation rate: 40796.01B/s, recent marking phase length: 152.56ms
[2024-10-12T11:16:42.286+0800] GC(717) Adaptive IHOP information (value update), threshold: 112158433B (98.31), internal target occupancy: 114085068B, occupancy: 98436088B, additional buffer size: 0B, predicted old gen allocation rate: 7448192.17B/s, predicted marking phase length: 258.67ms, prediction active: true
[2024-10-12T11:16:42.395+0800] GC(718) Basic information (value update), threshold: 112154443B (83.56), target occupancy: 134217728B, current occupancy: 110856000B, recent allocation size: 5024384B, recent allocation duration: 151.78ms, recent old gen allocation rate: 33103169.25B/s, recent marking phase length: 254.17ms
[2024-10-12T11:16:42.395+0800] GC(718) Adaptive IHOP information (value update), threshold: 112154443B (98.31), internal target occupancy: 114085068B, occupancy: 110856000B, additional buffer size: 0B, predicted old gen allocation rate: 7448192.17B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T11:16:42.500+0800] GC(719) Basic information (value update), threshold: 105928457B (78.92), target occupancy: 134217728B, current occupancy: 114351424B, recent allocation size: 4128B, recent allocation duration: 211.54ms, recent old gen allocation rate: 19513.81B/s, recent marking phase length: 254.17ms
[2024-10-12T11:16:42.500+0800] GC(719) Adaptive IHOP information (value update), threshold: 105928457B (92.85), internal target occupancy: 114085068B, occupancy: 114351424B, additional buffer size: 6291456B, predicted old gen allocation rate: 7195616.10B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T11:16:42.613+0800] GC(721) Basic information (value update), threshold: 112282608B (83.66), target occupancy: 134217728B, current occupancy: 114586360B, recent allocation size: 6192B, recent allocation duration: 110.79ms, recent old gen allocation rate: 55888.95B/s, recent marking phase length: 254.17ms
[2024-10-12T11:16:42.613+0800] GC(721) Adaptive IHOP information (value update), threshold: 112282608B (98.42), internal target occupancy: 114085068B, occupancy: 114586360B, additional buffer size: 0B, predicted old gen allocation rate: 6953742.94B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T11:16:42.657+0800] GC(722) Basic information (value update), threshold: 112304900B (83.67), target occupancy: 134217728B, current occupancy: 119019776B, recent allocation size: 2150816B, recent allocation duration: 110.79ms, recent old gen allocation rate: 19413248.93B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:42.657+0800] GC(722) Adaptive IHOP information (value update), threshold: 112304900B (98.44), internal target occupancy: 114085068B, occupancy: 119019776B, additional buffer size: 0B, predicted old gen allocation rate: 6953742.94B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:42.719+0800] GC(723) Basic information (value update), threshold: 105125050B (78.32), target occupancy: 134217728B, current occupancy: 120954968B, recent allocation size: 4194304B, recent allocation duration: 104.63ms, recent old gen allocation rate: 40085340.23B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:42.719+0800] GC(723) Adaptive IHOP information (value update), threshold: 105125050B (92.15), internal target occupancy: 114085068B, occupancy: 120954968B, additional buffer size: 6291456B, predicted old gen allocation rate: 10424015.07B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:42.945+0800] GC(726) Basic information (value update), threshold: 105216532B (78.39), target occupancy: 134217728B, current occupancy: 84703168B, recent allocation size: 0B, recent allocation duration: 330.12ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:42.945+0800] GC(726) Adaptive IHOP information (value update), threshold: 105216532B (92.23), internal target occupancy: 114085068B, occupancy: 84703168B, additional buffer size: 6291456B, predicted old gen allocation rate: 10066665.46B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:43.049+0800] GC(727) Basic information (value update), threshold: 105304061B (78.46), target occupancy: 134217728B, current occupancy: 88431040B, recent allocation size: 6192B, recent allocation duration: 102.77ms, recent old gen allocation rate: 60249.86B/s, recent marking phase length: 151.99ms
